"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"TX2270312","BARTON CREEK WEST WSC","Region 6","Texas","Community water system","1,251","-","Travis","5","0","7"
"TX0110020","BASTROP COUNTY WCID 2","Region 6","Texas","Community water system","4,872","-","Bastrop","32","19","7"
"TX1210020","HOLMWOOD ANGELINA & NECHES RIVER AUTHORI","Region 6","Texas","Community water system","536","-","Jasper","17","5","7"
"TX0430053","NEVADA SUD","Region 6","Texas","Community water system","3,018","-","Collin","17","4","8"
"TX0610213","UTRWD REGIONAL WATER TREATMENT PLANT","Region 6","Texas","Community water system","0","-","Denton","43","3","16"
"TX0100012","CITY OF BANDERA","Region 6","Texas","Community water system","1,862","-","Bandera","31","25","7"
"TX0080015","CITY OF WALLIS","Region 6","Texas","Community water system","1,252","-","Austin","14","3","9"
"TX1610018","RIVER OAKS WSC","Region 6","Texas","Community water system","375","-","Matagorda","9","4","6"
"TX0290001","CITY OF POINT COMFORT","Region 6","Texas","Community water system","737","-","Calhoun","11","19","13"
"TX2010015","GASTON WSC","Region 6","Texas","Community water system","1,794","-","Rusk","19","7","7"
"TX2370089","WILLOW CREEK FARMS MUD","Region 6","Texas","Community water system","2,499","-","Waller","13","2","4"
"TX2040023","LAKE WATERWHEEL ESTATES","Region 6","Texas","Community water system","184","-","San Jacinto","9","9","7"
"TX0200353","PEARLAND ACRES MHP","Region 6","Texas","Community water system","501","-","Brazoria","9","199","7"
"TX0790459","FORT BEND COUNTY MUD 162","Region 6","Texas","Community water system","2,466","-","Fort Bend","12","1","5"
"TX2060003","NORTH SAN SABA WSC","Region 6","Texas","Community water system","850","-","San Saba","24","122","8"
"TX1520247","COUNTRY VIEW MHP","Region 6","Texas","Community water system","55","-","Lubbock","11","383","9"
"TX1520198","VALLEY ESTATES","Region 6","Texas","Community water system","70","-","Lubbock","10","707","11"
"TX1700881","EAST MONTGOMERY COUNTY MUD 7","Region 6","Texas","Community water system","25","-","Montgomery","4","0","0"
"TX0710139","VALLEY ACRES MHP WATER SYSTEM","Region 6","Texas","Community water system","54","-","El Paso","5","86","8"
"TX2340003","CITY OF GRAND SALINE","Region 6","Texas","Community water system","3,972","-","Van Zandt","14","26","8"
"TX2040024","POINT BLANK & STEPHENS CREEK WSC","Region 6","Texas","Community water system","1,828","-","San Jacinto","27","87","8"
"TX1013628","HARRIS COUNTY MUD 489","Region 6","Texas","Community water system","486","-","Harris","4","0","0"
"TX0670027","WESTBOUND WSC CISCO SOURCE","Region 6","Texas","Community water system","2,523","-","Eastland","43","59","7"
"TX1840079","PARKER COUNTY SUD SURFACE","Region 6","Texas","Community water system","4,113","-","Parker","29","0","8"
"TX1400005","CITY OF SUDAN","Region 6","Texas","Community water system","1,048","-","Lamb","14","11","10"
"TX1400006","CITY OF AMHERST","Region 6","Texas","Community water system","721","-","Lamb","19","1","9"
"TX1430001","CITY OF HALLETTSVILLE","Region 6","Texas","Community water system","2,585","-","Lavaca","29","2","9"
"TX2500001","CITY OF HAWKINS","Region 6","Texas","Community water system","1,311","-","Wood","21","18","7"
"TX0180014","CITY OF IREDELL","Region 6","Texas","Community water system","360","-","Bosque","13","18","7"
"TX1450004","CITY OF NORMANGEE","Region 6","Texas","Community water system","685","-","Leon","12","22","7"
"TX1460001","CITY OF CLEVELAND","Region 6","Texas","Community water system","6,652","-","Liberty","38","8","8"
"TX1460002","CITY OF DAYTON","Region 6","Texas","Community water system","8,652","-","Liberty","26","5","7"
"TX1460008","CITY OF DEVERS","Region 6","Texas","Community water system","786","-","Liberty","12","8","6"
"TX1470001","CITY OF COOLIDGE","Region 6","Texas","Community water system","955","-","Limestone","10","49","7"
"TX1470005","CITY OF THORNTON WATER SYSTEM","Region 6","Texas","Community water system","526","-","Limestone","12","15","8"
"TX1520056","TOWN OF RANSOM CANYON","Region 6","Texas","Community water system","1,500","-","Lubbock","13","5","10"
"TX1550001","CITY OF BELLMEAD","Region 6","Texas","Community water system","9,900","-","McLennan","43","8","6"
"TX1550031","CITY OF HEWITT","Region 6","Texas","Community water system","16,638","-","McLennan","51","11","6"
"TX1550040","CITY OF RIESEL","Region 6","Texas","Community water system","1,308","-","McLennan","22","45","7"
"TX1610004","CITY OF PALACIOS","Region 6","Texas","Community water system","5,601","-","Matagorda","30","19","8"
"TX1630009","CITY OF NATALIA","Region 6","Texas","Community water system","1,690","-","Medina","14","11","7"
"TX0090011","MAPLE WSC","Region 6","Texas","Community water system","50","-","Bailey","9","51","10"
"TX0610167","OAK BEND HOMEOWNERS WATER SUPPLY","Region 6","Texas","Community water system","87","-","Denton","11","15","9"
"TX0720059","3D BUNKHOUSE PWS","Region 6","Texas","Community water system","36","-","Erath","8","0","0"
"TX1560001","MCMULLEN COUNTY WCID 2","Region 6","Texas","Community water system","300","-","McMullen","21","25","7"
"TX1420001","CITY OF COTULLA","Region 6","Texas","Community water system","5,640","-","La Salle","25","13","9"
"TX1440014","WESTWOOD VILLA APARTMENTS","Region 6","Texas","Community water system","66","-","Lee","11","189","7"
"TX0990001","CITY OF CHILLICOTHE","Region 6","Texas","Community water system","707","-","Hardeman","23","46","7"
"TX1050128","OAK FOREST WSC","Region 6","Texas","Community water system","339","-","Hays","15","13","7"
"TX2000003","CITY OF WINTERS","Region 6","Texas","Community water system","2,880","-","Runnels","22","25","12"
"TX2250003","CITY OF WINFIELD","Region 6","Texas","Community water system","524","-","Titus","10","20","7"
"TX1270001","CITY OF ANSON","Region 6","Texas","Community water system","2,500","-","Jones","16","26","12"
"TX2370096","KICKAPOO PRESERVE SUBDIVISION","Region 6","Texas","Community water system","60","-","Waller","5","0","0"
"TX2370095","SPRING PRESERVE WATER SYSTEM","Region 6","Texas","Community water system","54","-","Waller","9","3","0"
"TX1070003","CITY OF BROWNSBORO","Region 6","Texas","Community water system","1,164","-","Henderson","13","5","8"
"TX0320016","H A B WSC","Region 6","Texas","Community water system","144","-","Camp","9","5","7"
"TX1540003","CITY OF MELVIN","Region 6","Texas","Community water system","300","-","McCulloch","18","182","12"
"TX0720036","BLUFF DALE WSC","Region 6","Texas","Community water system","250","-","Erath","7","1","5"
"TX2270388","TRAVIS COUNTY MUD 13","Region 6","Texas","Community water system","363","-","Travis","4","1","1"
"TX0140149","ARROWHEAD HILL WSC","Region 6","Texas","Community water system","52","-","Bell","6","16","7"
"TX2540003","ZAVALA COUNTY WCID 1","Region 6","Texas","Community water system","1,800","-","Zavala","13","99","6"
"TX1180001","BARNHART WSC","Region 6","Texas","Community water system","129","-","Irion","11","38","10"
"TX0610272","DENTON COUNTY FWSD 11-C","Region 6","Texas","Community water system","796","-","Denton","5","3","2"
"TX0840007","CITY OF LEAGUE CITY","Region 6","Texas","Community water system","104,857","-","Galveston","101","4","8"
"TX1013366","RIVERTON RANCH","Region 6","Texas","Community water system","39","-","Harris","6","3","1"
"TX1840171","HIGHLAND COURT","Region 6","Texas","Community water system","90","-","Parker","9","109","2"
"TX0940002","CITY OF SEGUIN","Region 6","Texas","Community water system","28,614","-","Guadalupe","36","18","13"
"TX0720028","GREEN CREEK WSC","Region 6","Texas","Community water system","558","-","Erath","5","22","8"
"TX0930048","G & W WSC FIELD STORE","Region 6","Texas","Community water system","1,812","-","Grimes","15","4","7"
"TX2370093","G & W WSC SADDLE CREEK FOREST SUBDIVISIO","Region 6","Texas","Community water system","220","-","Waller","12","2","3"
"TX2370085","G & W WSC WOODLAND LAKES WATER SYSTEM","Region 6","Texas","Community water system","84","-","Waller","10","32","5"
"TX2370063","G & W WSC","Region 6","Texas","Community water system","3,123","-","Waller","14","5","8"
"TX1010631","POSTWOOD MUD","Region 6","Texas","Community water system","3,747","-","Harris","16","2","8"
"TX0820012","MOORE WSC","Region 6","Texas","Community water system","852","-","Frio","18","17","8"
"TX0790132","PECAN GROVE MUD","Region 6","Texas","Community water system","14,913","-","Fort Bend","47","4","9"
"TX2390002","CITY OF BURTON","Region 6","Texas","Community water system","300","-","Washington","17","27","6"
"TX1470013","CITY OF TEHUACANA","Region 6","Texas","Community water system","283","-","Limestone","14","5","6"
"TX1700578","LAKE BONANZA WSC","Region 6","Texas","Community water system","2,094","-","Montgomery","10","11","11"
"TX0340017","CITY OF MARIETTA","Region 6","Texas","Community water system","318","-","Cass","9","5","8"
"TX1010617","TRAIL OF THE LAKES MUD","Region 6","Texas","Community water system","8,418","-","Harris","31","19","6"
"TX1011872","BILMA PUD","Region 6","Texas","Community water system","5,028","-","Harris","29","2","9"
"TX1010507","HARRIS COUNTY WCID 116","Region 6","Texas","Community water system","3,705","-","Harris","19","6","7"
"TX1110032","ROLLING HILLS WATER SERVICE","Region 6","Texas","Community water system","174","-","Hood","11","44","8"
"TX0040059","LAMAR IMPROVEMENT DISTRICT","Region 6","Texas","Community water system","60","-","Aransas","4","1","0"
"TX1700749","MONTGOMERY COUNTY MUD 99","Region 6","Texas","Community water system","750","-","Montgomery","24","0","3"
"TX1020066","SOUTHFORD MOBILE HOME PARK","Region 6","Texas","Community water system","51","-","Harrison","6","9","6"
"TX1013515","HARRIS COUNTY MUD 536","Region 6","Texas","Community water system","129","-","Harris","14","0","0"
"TX0910147","ROCK CREEK RESORT","Region 6","Texas","Community water system","234","-","Grayson","10","9","2"
"TX1110037","RAIN WSC","Region 6","Texas","Community water system","129","-","Hood","15","2","9"
"TX1330001","CITY OF KERRVILLE","Region 6","Texas","Community water system","22,907","-","Kerr","108","29","12"
"TX1080021","CITY OF HIDALGO","Region 6","Texas","Community water system","12,200","-","Hidalgo","33","7","12"
"TX2460144","MEADOWCREST MHP","Region 6","Texas","Community water system","510","-","Williamson","9","77","7"
"TX1700378","SADDLE & SURREY ACRES WSC","Region 6","Texas","Community water system","54","-","Montgomery","7","28","6"
"TX0790466","FORT BEND COUNTY MUD 158","Region 6","Texas","Community water system","1,380","-","Fort Bend","6","0","4"
"TX1480003","FOLLETT MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","460","-","Lipscomb","10","95","12"
"TX0700028","CITY OF ITALY","Region 6","Texas","Community water system","1,900","-","Ellis","14","14","7"
"TX1070034","BETHEL ASH WSC BETHEL PLANT","Region 6","Texas","Community water system","195","-","Henderson","38","2","8"
"TX0770002","CITY OF LOCKNEY","Region 6","Texas","Community water system","1,842","-","Floyd","30","6","11"
"TX0430005","CITY OF FRISCO","Region 6","Texas","Community water system","159,000","-","Collin","50","14","8"
"TX0270088","HILLSIDE MOBILE HOME AND RV PARK","Region 6","Texas","Community water system","90","-","Burnet","15","117","8"
"TX1440002","CITY OF LEXINGTON","Region 6","Texas","Community water system","2,376","-","Lee","15","9","7"
"TX1260021","PARKER WSC","Region 6","Texas","Community water system","2,778","-","Johnson","34","6","8"
"TX1250001","CITY OF ALICE","Region 6","Texas","Community water system","25,263","-","Jim Wells","30","12","15"
"TX1470006","BISTONE MUNICIPAL WATER SUPPLY","Region 6","Texas","Community water system","741","-","Limestone","34","4","13"
"TX0070016","CITY OF CHARLOTTE","Region 6","Texas","Community water system","2,007","-","Atascosa","23","2","8"
"TX2500039","LAKE FORK WSC","Region 6","Texas","Community water system","4,410","-","Wood","32","2","6"
"TX0700020","CITY OF BARDWELL","Region 6","Texas","Community water system","600","-","Ellis","12","64","7"
"TX1660014","MARLOW WSC","Region 6","Texas","Community water system","582","-","Milam","13","3","6"
"TX0140025","LITTLE ELM VALLEY WSC","Region 6","Texas","Community water system","1,818","-","Bell","33","10","6"
"TX1660011","NORTH MILAM WSC","Region 6","Texas","Community water system","1,671","-","Milam","57","10","6"
"TX0190007","CITY OF MAUD","Region 6","Texas","Community water system","1,051","-","Bowie","10","14","9"
"TX1070255","BETHEL ASH WSC OTT PLANT","Region 6","Texas","Community water system","312","-","Henderson","13","0","1"
"TX1070251","BETHEL ASH WSC WATER EDGE PLANT","Region 6","Texas","Community water system","783","-","Henderson","11","0","3"
"TX1070248","BETHEL ASH WSC HAWN PLANT","Region 6","Texas","Community water system","423","-","Henderson","10","1","5"
"TX1070243","BETHEL ASH WSC WALTON PLANT","Region 6","Texas","Community water system","750","-","Henderson","12","1","7"
"TX1070242","BETHEL ASH WSC MURPHY PLANT","Region 6","Texas","Community water system","762","-","Henderson","13","0","7"
"TX1070241","BETHEL ASH WSC MCATEE PLANT","Region 6","Texas","Community water system","564","-","Henderson","10","0","7"
"TX1070240","BETHEL ASH WSC LOWE PLANT","Region 6","Texas","Community water system","684","-","Henderson","13","0","7"
"TX1070239","BETHEL ASH WSC HALL PLANT","Region 6","Texas","Community water system","609","-","Henderson","11","0","7"
"TX1070238","BETHEL ASH WSC DOUGLAS PLANT","Region 6","Texas","Community water system","867","-","Henderson","11","0","7"
"TX0810037","CITY OF FAIRFIELD BOYD UNIT","Region 6","Texas","Community water system","1,334","-","Freestone","10","11","6"
"TX0810024","CITY OF FAIRFIELD - WESTWOOD UTILITY","Region 6","Texas","Community water system","1,260","-","Freestone","22","19","6"
"TX0810001","CITY OF FAIRFIELD","Region 6","Texas","Community water system","4,785","-","Freestone","22","1","8"
"TX2370044","LEANING OAK MOBILE HOME PARK","Region 6","Texas","Community water system","99","-","Waller","8","62","8"
"TX0790001","CITY OF NEEDVILLE","Region 6","Texas","Community water system","2,823","-","Fort Bend","25","2","7"
"TX1120012","CITY OF COMO","Region 6","Texas","Community water system","918","-","Hopkins","16","7","8"
"TX1130001","CITY OF CROCKETT","Region 6","Texas","Community water system","7,755","-","Houston","19","9","8"
"TX0910086","LAKE TEXOMA VFW POST 7873","Region 6","Texas","Community water system","114","-","Grayson","10","102","6"
"TX0450018","F O WSC","Region 6","Texas","Community water system","36","-","Colorado","6","44","5"
"TX1260004","CITY OF GRANDVIEW","Region 6","Texas","Community water system","1,620","-","Johnson","21","6","8"
"TX0610244","TOWN OF PROVIDENCE VILLAGE","Region 6","Texas","Community water system","7,176","-","Denton","10","17","5"
"TX0430039","CITY OF MCKINNEY","Region 6","Texas","Community water system","169,710","-","Collin","53","1","8"
"TX0310005","LAGUNA MADRE WATER DISTRICT","Region 6","Texas","Community water system","19,317","-","Cameron","29","39","15"
"TX2100007","FLAT FORK WSC","Region 6","Texas","Community water system","1,612","-","Shelby","21","9","8"
"TX1160017","CAMPBELL WSC","Region 6","Texas","Community water system","1,509","-","Hunt","28","3","7"
"TX1010750","PARKWAY UTILITY DISTRICT","Region 6","Texas","Community water system","6,507","-","Harris","16","4","8"
"TX0570061","CITY OF UNIVERSITY PARK","Region 6","Texas","Community water system","24,396","-","Dallas","11","0","9"
"TX0430042","CITY OF MURPHY","Region 6","Texas","Community water system","19,850","-","Collin","17","5","9"
"TX1013354","HARRIS COUNTY MUD 412","Region 6","Texas","Community water system","3,642","-","Harris","16","3","3"
"TX0070018","FASHING PEGGY WATER SYSTEM","Region 6","Texas","Community water system","450","-","Atascosa","15","15","6"
"TX1280007","EL OSO WSC","Region 6","Texas","Community water system","5,872","-","Karnes","36","14","7"
"TX2270018","ST STEPHENS EPISCOPAL SCHOOL","Region 6","Texas","Community water system","700","-","Travis","12","41","6"
"TX1520158","MILLER MOBILE HOME PARK","Region 6","Texas","Community water system","72","-","Lubbock","11","98","10"
"TX1880039","CACTUS AVENUE MOBILE HOME PARK","Region 6","Texas","Community water system","25","-","Potter","11","23","10"
"TX0610219","TYC MCFADDEN RANCH","Region 6","Texas","Community water system","60","-","Denton","11","20","7"
"TX1550074","BOSQUE BASIN WSC","Region 6","Texas","Community water system","195","-","McLennan","11","51","6"
"TX1013040","HARRIS COUNTY MUD 367","Region 6","Texas","Community water system","6,759","-","Harris","17","8","7"
"TX1700022","CITY OF MONTGOMERY","Region 6","Texas","Community water system","1,650","-","Montgomery","25","3","6"
"TX0910001","CITY OF BELLS","Region 6","Texas","Community water system","2,061","-","Grayson","22","8","10"
"TX1011737","NORTH BELT UTILITY DISTRICT","Region 6","Texas","Community water system","2,493","-","Harris","22","4","7"
"TX1230020","CARDINAL MEADOWS IMPROVEMENT DISTRICT","Region 6","Texas","Community water system","164","-","Jefferson","8","37","7"
"TX1330178","FALL BRANCH ESTATES","Region 6","Texas","Community water system","66","-","Kerr","10","0","0"
"TX1080010","CITY OF SAN JUAN","Region 6","Texas","Community water system","30,000","-","Hidalgo","26","15","14"
"TX0490016","LAKE KIOWA SUD","Region 6","Texas","Community water system","2,018","-","Cooke","27","22","10"
"TX0910153","AMERICAN LEGION MIA POST 231","Region 6","Texas","Community water system","144","-","Grayson","11","0","0"
"TX1930020","CROWN MOUNTAIN WSC","Region 6","Texas","Community water system","35","-","Real","5","1","0"
"TX1550035","LEVI WSC","Region 6","Texas","Community water system","1,947","-","McLennan","30","10","7"
"TX1330175","SKY HARBOR RANCHETTES WATER SYSTEM","Region 6","Texas","Community water system","66","-","Kerr","6","11","1"
"TX0460104","CANYON LAKE VILLAS","Region 6","Texas","Community water system","291","-","Comal","14","57","7"
"TX0150068","CITY OF LIVE OAK","Region 6","Texas","Community water system","10,500","-","Bexar","29","3","7"
"TX1820011","STURDIVANT PROGRESS WSC","Region 6","Texas","Community water system","2,880","-","Palo Pinto","22","18","6"
"TX1380001","CITY OF GOREE WATER SYSTEM","Region 6","Texas","Community water system","203","-","Knox","12","26","6"
"TX1980003","CITY OF FRANKLIN","Region 6","Texas","Community water system","1,564","-","Robertson","16","14","7"
"TX1500010","CITY OF SUNRISE BEACH VILLAGE","Region 6","Texas","Community water system","1,918","-","Llano","25","9","10"
"TX1010459","EL DORADO MOBILE HOME COMMUNITY","Region 6","Texas","Community water system","747","-","Harris","10","34","7"
"TX2080004","IRA WSC","Region 6","Texas","Community water system","680","-","Scurry","9","33","6"
"TX0750039","VISTA RANCH WATER SYSTEM","Region 6","Texas","Community water system","135","-","Fayette","11","47","5"
"TX0370051","CUNEY RURAL WATER SUPPLY","Region 6","Texas","Community water system","186","-","Cherokee","6","14","9"
"TX1120003","PLEASANT HILL WSC 2","Region 6","Texas","Community water system","250","-","Hopkins","7","10","9"
"TX0500005","TOPSEY WSC","Region 6","Texas","Community water system","921","-","Coryell","12","8","6"
"TX1700832","MONTGOMERY COUNTY MUD 139","Region 6","Texas","Community water system","276","-","Montgomery","11","0","0"
"TX1011981","TOWER OAK BEND WSC","Region 6","Texas","Community water system","381","-","Harris","9","3","6"
"TX1010218","SWEA GARDENS ESTATES","Region 6","Texas","Community water system","126","-","Harris","8","0","6"
"TX0160002","CITY OF BLANCO","Region 6","Texas","Community water system","3,024","-","Blanco","25","142","12"
"TX1630036","MEDINA VALLEY WATER SUPPLY CO","Region 6","Texas","Community water system","126","-","Medina","10","9","7"
"TX1630005","CITY OF CASTROVILLE","Region 6","Texas","Community water system","3,028","-","Medina","17","16","7"
"TX1750001","CITY OF BLOOMING GROVE","Region 6","Texas","Community water system","821","-","Navarro","13","21","10"
"TX1930015","OAKMONT SADDLE MOUNTAIN WATER SYSTEM","Region 6","Texas","Community water system","309","-","Real","13","31","6"
"TX1670009","NEW HORIZONS RANCH & CENTER","Region 6","Texas","Community water system","150","-","Mills","11","77","12"
"TX2270231","TRAVIS COUNTY WCID 20","Region 6","Texas","Community water system","1,104","-","Travis","17","15","11"
"TX2200320","HOUSE WATER SYSTEM","Region 6","Texas","Community water system","36","-","Tarrant","9","52","7"
"TX1070159","DAL HIGH WATER SYSTEM","Region 6","Texas","Community water system","138","-","Henderson","10","25","6"
"TX1620001","CITY OF EAGLE PASS","Region 6","Texas","Community water system","53,082","-","Maverick","46","20","14"
"TX1010159","HARRIS COUNTY WCID 1","Region 6","Texas","Community water system","7,311","-","Harris","18","1","6"
"TX0700043","SOUTH ELLIS COUNTY WATER SUPPLY","Region 6","Texas","Community water system","1,590","-","Ellis","19","10","8"
"TX2540005","BATESVILLE WSC","Region 6","Texas","Community water system","1,191","-","Zavala","12","8","8"
"TX1011209","CHINQUAPIN PREPARATORY SCHOOL","Region 6","Texas","Community water system","148","-","Harris","10","9","6"
"TX1010120","CYPRESS FOREST WATER SYSTEM","Region 6","Texas","Community water system","396","-","Harris","18","4","7"
"TX0490017","MOSS LAKE WSC","Region 6","Texas","Community water system","216","-","Cooke","10","14","10"
"TX2390013","STARLITE MOBILE HOME PARK","Region 6","Texas","Community water system","150","-","Washington","14","2","6"
"TX1010106","CITY OF BUNKER HILL VILLAGE","Region 6","Texas","Community water system","3,999","-","Harris","28","5","7"
"TX0350003","NAZARETH MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","360","-","Castro","15","22","9"
"TX2270172","HURST CREEK MUD","Region 6","Texas","Community water system","2,550","-","Travis","17","4","14"
"TX0370027","NEW CONCORD WSC","Region 6","Texas","Community water system","381","-","Cherokee","12","5","7"
"TX0840036","GALVESTON COUNTY FWSD 6 TIKI ISLAND","Region 6","Texas","Community water system","3,087","-","Galveston","15","7","8"
"TX1700176","MONTGOMERY COUNTY MUD 8","Region 6","Texas","Community water system","6,015","-","Montgomery","31","4","8"
"TX1890018","SHAFTER MINE","Region 6","Texas","Community water system","73","-","Presidio","7","9","1"
"TX1090069","TRES VIDAS SUBDIVISION","Region 6","Texas","Community water system","168","-","Hill","16","2","5"
"TX0700002","CITY OF FERRIS","Region 6","Texas","Community water system","2,991","-","Ellis","25","9","7"
"TX0660017","CITY OF SAN DIEGO GLOSSBRENNER UNIT","Region 6","Texas","Community water system","545","-","Duval","11","6","7"
"TX0660003","SAN DIEGO MUD 1","Region 6","Texas","Community water system","5,913","-","Duval","24","4","8"
"TX1011143","KLEIN PUD","Region 6","Texas","Community water system","3,495","-","Harris","17","2","6"
"TX2470015","S S WSC","Region 6","Texas","Community water system","16,677","-","Wilson","70","2","7"
"TX1011603","NORTHWEST HARRIS COUNTY MUD 16","Region 6","Texas","Community water system","2,742","-","Harris","22","8","7"
"TX2460162","LIBERTY GREENLINE","Region 6","Texas","Community water system","46","-","Williamson","7","4","2"
"TX1130010","HOUSTON COUNTY WCID 1","Region 6","Texas","Community water system","0","-","Houston","19","6","12"
"TX1020006","CITY OF SCOTTSVILLE","Region 6","Texas","Community water system","1,227","-","Harrison","15","77","9"
"TX1850023","LAZBUDDIE ISD","Region 6","Texas","Community water system","240","-","Parmer","8","17","8"
"TX1160031","JACOBIA WSC","Region 6","Texas","Community water system","1,000","-","Hunt","11","19","9"
"TX1920001","CITY OF BIG LAKE","Region 6","Texas","Community water system","2,936","-","Reagan","16","13","10"
"TX0610228","DENTON COUNTY FWSD 7 LANTANA","Region 6","Texas","Community water system","10,518","-","Denton","11","11","8"
"TX1160008","TEXAS A&M UNIVERSITY COMMERCE","Region 6","Texas","Community water system","4,350","-","Hunt","24","48","9"
"TX1050001","CITY OF SAN MARCOS","Region 6","Texas","Community water system","67,468","-","Hays","93","9","13"
"TX0910126","NORTHERN HILLS WATER SERVICE","Region 6","Texas","Community water system","255","-","Grayson","5","32","9"
"TX0300015","CALLAHAN COUNTY WSC","Region 6","Texas","Community water system","2,350","-","Callahan","21","38","8"
"TX2360052","WALKER COUNTY SUD C","Region 6","Texas","Community water system","1,461","-","Walker","21","24","8"
"TX0670019","EASTLAND COUNTY WATER SUPPLY DISTRICT","Region 6","Texas","Community water system","0","-","Eastland","17","32","11"
"TX0810005","SOUTH FREESTONE COUNTY WSC","Region 6","Texas","Community water system","3,384","-","Freestone","76","1","7"
"TX1012281","CITY OF PASADENA EL CARY ESTATES","Region 6","Texas","Community water system","534","-","Harris","6","7","6"
"TX0840001","GALVESTON COUNTY WCID 1","Region 6","Texas","Community water system","29,280","-","Galveston","41","11","8"
"TX0200062","TURTLE COVE LOT OWNERS ASSOC","Region 6","Texas","Community water system","66","-","Brazoria","10","29","6"
"TX1011902","CITY OF HOUSTON WILLOW CHASE","Region 6","Texas","Community water system","12,558","-","Harris","48","2","13"
"TX1010348","CITY OF HOUSTON UD 5 - KINGWOOD","Region 6","Texas","Community water system","82,002","-","Harris","75","11","19"
"TX1011594","CITY OF HOUSTON BELLEAU WOODS","Region 6","Texas","Community water system","780","-","Harris","22","5","18"
"TX1011593","CITY OF HOUSTON DISTRICT 82","Region 6","Texas","Community water system","744","-","Harris","17","2","19"
"TX0270081","RIDGE HARBOR","Region 6","Texas","Community water system","513","-","Burnet","11","3","11"
"TX0270078","QUAIL CREEK SUBDIVISION","Region 6","Texas","Community water system","117","-","Burnet","11","8","7"
"TX1500037","LAKE BUCHANAN","Region 6","Texas","Community water system","1,665","-","Llano","13","3","11"
"TX1500011","LCRA TOW WATER SYSTEM","Region 6","Texas","Community water system","120","-","Llano","10","94","6"
"TX1500009","SANDY HARBOR SUBDIVISION","Region 6","Texas","Community water system","309","-","Llano","7","3","12"
"TX1500008","PARADISE POINT SUBDIVISION","Region 6","Texas","Community water system","321","-","Llano","10","8","13"
"TX0790553","FORT BEND COUNTY MUD 192","Region 6","Texas","Community water system","60","-","Fort Bend","4","0","0"
"TX0650002","HEDLEY MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","329","-","Donley","8","11","10"
"TX1070006","CITY OF CHANDLER","Region 6","Texas","Community water system","4,554","-","Henderson","30","2","8"
"TX1011585","CITY OF HOUSTON DISTRICT 73","Region 6","Texas","Community water system","4,449","-","Harris","26","2","18"
"TX1010013","CITY OF HOUSTON","Region 6","Texas","Community water system","2,319,603","-","Harris","1179","6","19"
"TX0360112","LOWER NECHES VALLEY AUTHORITY","Region 6","Texas","Community water system","10","-","Chambers","16","2","9"
"TX0510001","CITY OF PADUCAH","Region 6","Texas","Community water system","1,186","-","Cottle","21","51","8"
"TX1410032","WOODLAND ACRES WATER ASSOCIATION","Region 6","Texas","Community water system","42","-","Lampasas","8","22","6"
"TX1010520","ROYAL COACH MOBILE HOME VILLAGE","Region 6","Texas","Community water system","546","-","Harris","10","37","7"
"TX0260050","EPCOR 130 PROJECT","Region 6","Texas","Community water system","0","-","Burleson","9","0","2"
"TX0260049","130 REGIONAL WSC","Region 6","Texas","Community water system","0","-","Burleson","10","4","2"
"TX0150106","BEXAR COUNTY WCID 10 WINDCREST","Region 6","Texas","Community water system","7,569","-","Bexar","25","5","7"
"TX0500023","THE GROVE WSC","Region 6","Texas","Community water system","900","-","Coryell","18","22","6"
"TX2490004","CITY OF CHICO","Region 6","Texas","Community water system","1,524","-","Wise","40","31","9"
"TX1010574","APACHE MOBILE HOME PARK","Region 6","Texas","Community water system","102","-","Harris","9","5","8"
"TX2530004","SIESTA SHORES WCID","Region 6","Texas","Community water system","1,680","-","Zapata","11","39","15"
"TX1013175","HARRIS COUNTY WCID 96","Region 6","Texas","Community water system","8,430","-","Harris","16","1","5"
"TX0260002","CITY OF SOMERVILLE","Region 6","Texas","Community water system","1,376","-","Burleson","16","16","6"
"TX0200277","MALLARD LAKE CLUB","Region 6","Texas","Community water system","80","-","Brazoria","8","59","7"
"TX2360074","WALKER COUNTY SUD F","Region 6","Texas","Community water system","447","-","Walker","10","1","8"
"TX0180041","SHULER POINT","Region 6","Texas","Community water system","33","-","Bosque","9","17","7"
"TX1050062","CITY OF MOUNTAIN CITY","Region 6","Texas","Community water system","640","-","Hays","10","13","7"
"TX1700115","MONTGOMERY COUNTY UD 2","Region 6","Texas","Community water system","2,856","-","Montgomery","14","1","7"
"TX0100059","PECAN GROVE","Region 6","Texas","Community water system","141","-","Bandera","20","19","6"
"TX0790498","FORT BEND COUNTY MUD 128","Region 6","Texas","Community water system","2,049","-","Fort Bend","6","5","3"
"TX1700482","PINEDALE MOBILE HOME COMMUNITY","Region 6","Texas","Community water system","330","-","Montgomery","10","26","6"
"TX0190024","CENTRAL BOWIE COUNTY WSC","Region 6","Texas","Community water system","8,295","-","Bowie","42","9","7"
"TX0140023","CITY OF HARKER HEIGHTS","Region 6","Texas","Community water system","30,365","-","Bell","36","11","7"
