"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"TX2490061","SKY VIEW RANCH ESTATES","Region 6","Texas","Community water system","216","-","Wise","9","7","7"
"TX2500058","HOLIDAY VILLAGES OF FORK","Region 6","Texas","Community water system","849","-","Wood","12","4","6"
"TX1840120","GREEN ACRES WATER SYSTEM","Region 6","Texas","Community water system","186","-","Parker","13","0","7"
"TX1700014","HULON LAKES SUBDIVISION","Region 6","Texas","Community water system","702","-","Montgomery","33","5","8"
"TX1050157","MID-TEX UTILITIES","Region 6","Texas","Community water system","45","-","Hays","4","3","0"
"TX1330169","VISTA HILLS","Region 6","Texas","Community water system","39","-","Kerr","11","0","2"
"TX2040067","HOLIDAY VILLAGES OF LIVINGSTON","Region 6","Texas","Community water system","1,587","-","San Jacinto","17","6","6"
"TX0100039","ENCHANTED RIVER ESTATES","Region 6","Texas","Community water system","339","-","Bandera","11","34","8"
"TX2490051","AURORA VISTA","Region 6","Texas","Community water system","432","-","Wise","10","11","7"
"TX1110060","COMANCHE COVE & HERITAGE HEIGHTS","Region 6","Texas","Community water system","1,197","-","Hood","24","1","8"
"TX1260076","FALCON CREST ADDITION","Region 6","Texas","Community water system","186","-","Johnson","12","3","9"
"TX1070220","BRIARWOOD HARBOR","Region 6","Texas","Community water system","96","-","Henderson","9","0","6"
"TX2490058","SAGE BRUSH ESTATES","Region 6","Texas","Community water system","384","-","Wise","10","3","6"
"TX0150421","COUNTRY SPRINGS WATER CO","Region 6","Texas","Community water system","708","-","Bexar","18","1","7"
"TX0860107","OAKVIEW WATER SYSTEM","Region 6","Texas","Community water system","186","-","Gillespie","9","1","5"
"TX1630038","ROCKY CREEK SUBDIVISION WATER SYSTEM","Region 6","Texas","Community water system","111","-","Medina","11","2","5"
"TX2040008","GOVERNORS POINT","Region 6","Texas","Community water system","442","-","San Jacinto","10","0","7"
"TX1700742","CREEKSIDE VILLAGE","Region 6","Texas","Community water system","2,247","-","Montgomery","12","0","5"
"TX1700576","INDIGO LAKES WATER SYSTEM","Region 6","Texas","Community water system","2,292","-","Montgomery","8","3","6"
"TX1013389","WATERSTONE ESTATES","Region 6","Texas","Community water system","225","-","Harris","8","0","2"
"TX1460175","BELLA VISTA","Region 6","Texas","Community water system","657","-","Liberty","10","2","1"
"TX1011806","COLONY M H SUBDIVISION WS","Region 6","Texas","Community water system","243","-","Harris","8","1","5"
"TX1011810","TIMBERDALE MOBILE HOME SUBDIVISION","Region 6","Texas","Community water system","174","-","Harris","8","1","6"
"TX1700605","DECKER OAKS","Region 6","Texas","Community water system","1,590","-","Montgomery","15","24","6"
"TX1011805","TELGE TERRACE MOBILE HOME SUBDIVISION","Region 6","Texas","Community water system","132","-","Harris","5","2","6"
"TX0200616","SUNCREEK RANCH SECTION 2","Region 6","Texas","Community water system","195","-","Brazoria","8","1","4"
"TX1700577","SENDERA RANCH","Region 6","Texas","Community water system","1,023","-","Montgomery","12","7","7"
"TX1870138","COUNTRY WOOD WATER SYSTEM","Region 6","Texas","Community water system","90","-","Polk","9","0","7"
"TX1870146","PHILLIPS ACRES","Region 6","Texas","Community water system","49","-","Polk","8","1","8"
"TX1610058","CAMELOT FOREST WATER SYSTEM","Region 6","Texas","Community water system","264","-","Matagorda","9","5","7"
"TX2200281","MARKUM RANCH ESTATES","Region 6","Texas","Community water system","156","-","Tarrant","10","2","8"
"TX2040031","COLDSPRING TERRACE WATER SYSTEM","Region 6","Texas","Community water system","357","-","San Jacinto","11","0","6"
"TX2040059","BLUE WATER COVE","Region 6","Texas","Community water system","92","-","San Jacinto","5","3","6"
"TX1840105","WESTVIEW ENTERPRISES","Region 6","Texas","Community water system","135","-","Parker","8","1","7"
"TX2490050","WINDMILL TRAIL","Region 6","Texas","Community water system","183","-","Wise","8","12","9"
"TX2490044","CHISHOLM HILLS ESTATES","Region 6","Texas","Community water system","759","-","Wise","19","4","8"
"TX2490046","HILLS OF OLIVER CREEK","Region 6","Texas","Community water system","696","-","Wise","17","9","8"
"TX1840026","SPANISH PARK SUBDIVISION","Region 6","Texas","Community water system","102","-","Parker","9","0","7"
"TX1700386","DECKER HILLS","Region 6","Texas","Community water system","3,582","-","Montgomery","37","7","8"
"TX0790350","BRIDLEWOOD ESTATES WATER SYSTEM","Region 6","Texas","Community water system","1,116","-","Fort Bend","16","2","8"
"TX1013288","LAKES OF FAIRHAVEN","Region 6","Texas","Community water system","1,401","-","Harris","15","2","4"
"TX1700473","CADDO VILLAGE","Region 6","Texas","Community water system","1,221","-","Montgomery","12","4","6"
"TX1700655","LONE STAR PUBLIC WATER SYSTEM","Region 6","Texas","Community water system","2,433","-","Montgomery","21","7","8"
"TX1700611","STONECREST RANCH","Region 6","Texas","Community water system","216","-","Montgomery","8","1","9"
"TX1700609","RED OAK RANCH WATER SYSTEM","Region 6","Texas","Community water system","798","-","Montgomery","16","0","6"
"TX1700669","MOSTYN MANOR","Region 6","Texas","Community water system","801","-","Montgomery","10","0","5"
"TX0200640","SUNCREEK ESTATES SECTION 1","Region 6","Texas","Community water system","342","-","Brazoria","9","11","3"
"TX1700736","LAKES OF MAGNOLIA","Region 6","Texas","Community water system","882","-","Montgomery","11","0","3"
"TX1013393","ROCKY CREEK ESTATES","Region 6","Texas","Community water system","72","-","Harris","5","0","1"
"TX1700763","SONOMA RIDGE-MCCALL SOUND","Region 6","Texas","Community water system","138","-","Montgomery","5","1","3"
"TX1011718","MISSION BEND MUD 1","Region 6","Texas","Community water system","6,204","-","Harris","26","4","6"
"TX1010924","WINDFERN FOREST UTILITY DISTRICT","Region 6","Texas","Community water system","7,170","-","Harris","27","10","7"
"TX2210005","CITY OF LAWN","Region 6","Texas","Community water system","618","-","Taylor","12","253","10"
"TX0100041","MEDINA HIGHLANDS","Region 6","Texas","Community water system","54","-","Bandera","9","109","3"
"TX1010872","REID ROAD MUD 1","Region 6","Texas","Community water system","6,654","-","Harris","22","1","9"
"TX1820007","CITY OF GORDON","Region 6","Texas","Community water system","472","-","Palo Pinto","22","7","14"
"TX2200299","SILVER SADDLE ACRES","Region 6","Texas","Community water system","54","-","Tarrant","8","2","9"
"TX0910052","TANGLEWOOD ON TEXOMA","Region 6","Texas","Community water system","3,681","-","Grayson","71","52","7"
"TX1260116","TRIPLE H ESTATES","Region 6","Texas","Community water system","69","-","Johnson","9","5","8"
"TX2040045","CEDAR VALLEY SUBDIVISION","Region 6","Texas","Community water system","162","-","San Jacinto","9","1","7"
"TX1870130","PINWAH PINES ESTATES","Region 6","Texas","Community water system","142","-","Polk","9","49","8"
"TX1070124","HIGHSAW","Region 6","Texas","Community water system","1,542","-","Henderson","14","2","7"
"TX0610015","DENTON CREEK ESTATES","Region 6","Texas","Community water system","351","-","Denton","12","2","8"
"TX1260077","WEST PARK VILLAGE","Region 6","Texas","Community water system","75","-","Johnson","8","1","8"
"TX1260094","SOUTHERN ACRES WATER SYSTEM","Region 6","Texas","Community water system","30","-","Johnson","8","2","8"
"TX1260099","NOLAN RIVER ESTATES","Region 6","Texas","Community water system","291","-","Johnson","13","0","8"
"TX0940015","CRYSTAL CLEAR WSC","Region 6","Texas","Community water system","15,690","-","Guadalupe","98","82","5"
"TX1010413","HARRIS COUNTY WCID 132","Region 6","Texas","Community water system","4,008","-","Harris","16","1","8"
"TX1090024","CITY OF MERTENS","Region 6","Texas","Community water system","207","-","Hill","9","31","6"
"TX2120037","THE VILLAGES RESORT","Region 6","Texas","Community water system","2,037","-","Smith","15","4","8"
"TX2500012","HOLLY LAKE RANCH","Region 6","Texas","Community water system","5,397","-","Wood","52","1","7"
"TX1580063","INDIAN HILLS HARBOR","Region 6","Texas","Community water system","291","-","Marion","8","9","7"
"TX1070069","BEACHWOOD ESTATES & NORTH TRINIDAD","Region 6","Texas","Community water system","1,332","-","Henderson","22","20","17"
"TX1070085","WESTWOOD BEACH","Region 6","Texas","Community water system","1,929","-","Henderson","22","1","5"
"TX1330128","SOUTHERN HILLS","Region 6","Texas","Community water system","819","-","Kerr","26","7","9"
"TX1330141","WINDWOOD OAKS WATER SYSTEM","Region 6","Texas","Community water system","57","-","Kerr","9","4","6"
"TX1260035","RIDGE CREST ADDITION & MISTY HOLLOW","Region 6","Texas","Community water system","417","-","Johnson","25","3","9"
"TX1260037","TEX RIDES SUBDIVISION","Region 6","Texas","Community water system","48","-","Johnson","8","4","9"
"TX0610175","PONDEROSA ADDITION UTILITIES","Region 6","Texas","Community water system","141","-","Denton","10","1","7"
"TX0150046","COOLCREST WATER SYSTEM","Region 6","Texas","Community water system","909","-","Bexar","19","2","7"
"TX0150096","STAGE COACH HILLS","Region 6","Texas","Community water system","471","-","Bexar","12","3","6"
"TX0100042","RIVER BEND ESTATES","Region 6","Texas","Community water system","216","-","Bandera","9","4","9"
"TX0460037","OAK VILLAGE NORTH","Region 6","Texas","Community water system","1,917","-","Comal","33","35","5"
"TX0360069","TOWER TERRACE","Region 6","Texas","Community water system","729","-","Chambers","10","1","7"
"TX0610037","WYNNWOOD HAVEN ESTATES","Region 6","Texas","Community water system","444","-","Denton","10","6","9"
"TX0610059","STONECREST ESTATES","Region 6","Texas","Community water system","372","-","Denton","24","23","9"
"TX0150135","OAKS NORTH MOBILE HOME ESTATES","Region 6","Texas","Community water system","981","-","Bexar","26","4","8"
"TX0910035","RIDGECREST","Region 6","Texas","Community water system","1,494","-","Grayson","24","49","8"
"TX0910040","SHERWOOD SHORES","Region 6","Texas","Community water system","1,713","-","Grayson","34","2","6"
"TX1013017","SPRING WEST MUD","Region 6","Texas","Community water system","2,007","-","Harris","18","0","7"
"TX0950070","GRAND CASTLE ESTATES","Region 6","Texas","Community water system","65","-","Hale","7","9","10"
"TX1013373","HARRIS COUNTY MUD 434","Region 6","Texas","Community water system","699","-","Harris","8","0","1"
"TX2120016","JACKSON WSC","Region 6","Texas","Community water system","4,403","-","Smith","30","14","8"
"TX1380002","CITY OF KNOX CITY","Region 6","Texas","Community water system","1,130","-","Knox","12","13","6"
"TX1700025","CITY OF OAK RIDGE NORTH","Region 6","Texas","Community water system","3,259","-","Montgomery","22","1","6"
"TX1010600","HARRIS COUNTY MUD 69","Region 6","Texas","Community water system","4,443","-","Harris","12","1","7"
"TX1020047","CYPRESS VILLAGE WATER SYSTEM","Region 6","Texas","Community water system","396","-","Harrison","8","28","7"
"TX2470004","CITY OF LA VERNIA","Region 6","Texas","Community water system","1,249","-","Wilson","30","8","7"
"TX1850001","BOVINA MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","1,874","-","Parmer","20","1","7"
"TX1700332","MONTGOMERY COUNTY MUD 39","Region 6","Texas","Community water system","5,426","-","Montgomery","4","3","7"
"TX0230002","CITY OF QUITAQUE","Region 6","Texas","Community water system","423","-","Briscoe","11","103","9"
"TX0100096","LATIGO RANCH SUBDIVISION","Region 6","Texas","Community water system","45","-","Bandera","4","1","0"
"TX1011250","HARRIS COUNTY MUD 150","Region 6","Texas","Community water system","8,418","-","Harris","29","16","8"
"TX1010938","HARRIS COUNTY MUD 148 KINGSLAKE","Region 6","Texas","Community water system","4,347","-","Harris","13","10","7"
"TX1010226","CITY OF WEBSTER","Region 6","Texas","Community water system","13,710","-","Harris","22","2","6"
"TX1010230","WESTERN TRAILS SUBDIVISION","Region 6","Texas","Community water system","129","-","Harris","8","0","10"
"TX0460221","WINDMILL RANCH SUBDIVISION","Region 6","Texas","Community water system","618","-","Comal","16","2","8"
"TX2270255","AUSTINS COLONY","Region 6","Texas","Community water system","7,371","-","Travis","33","39","9"
"TX2290010","IVANHOE LAND OF LAKES","Region 6","Texas","Community water system","2,055","-","Tyler","45","3","7"
"TX2340007","CALLENDER LAKE","Region 6","Texas","Community water system","1,842","-","Van Zandt","27","1","6"
"TX1050099","RIVER OAKS RANCH","Region 6","Texas","Community water system","321","-","Hays","11","2","6"
"TX1300005","CASCADE MOBILE HOME PARK","Region 6","Texas","Community water system","303","-","Kendall","11","4","6"
"TX1110002","HIDEAWAY BAY ESTATES","Region 6","Texas","Community water system","248","-","Hood","12","1","8"
"TX1110044","MONTEGO BAY ESTATES","Region 6","Texas","Community water system","369","-","Hood","12","0","8"
"TX1330019","CEDAR SPRINGS MHP","Region 6","Texas","Community water system","132","-","Kerr","9","1","8"
"TX1330024","WOODHAVEN MOBILE HOME PARK","Region 6","Texas","Community water system","102","-","Kerr","11","6","7"
"TX1330030","HILLS & DALES","Region 6","Texas","Community water system","219","-","Kerr","18","3","7"
"TX1330080","HERITAGE PARK WATER SYSTEM","Region 6","Texas","Community water system","81","-","Kerr","9","6","6"
"TX0940030","GARDEN OAKS","Region 6","Texas","Community water system","264","-","Guadalupe","5","4","5"
"TX1260038","TWIN CREEK SUBDIVISION","Region 6","Texas","Community water system","729","-","Johnson","26","0","8"
"TX1460041","RAYWOOD WATER SYSTEM","Region 6","Texas","Community water system","258","-","Liberty","12","3","8"
"TX1260063","WEST MEADOW SUBDIVISION","Region 6","Texas","Community water system","75","-","Johnson","8","2","8"
"TX1070206","CHEROKEE SHORES WATER SUPPLY","Region 6","Texas","Community water system","1,902","-","Henderson","14","19","15"
"TX1330007","CENTER POINT","Region 6","Texas","Community water system","168","-","Kerr","12","3","6"
"TX1050124","HUNTINGTON ESTATES","Region 6","Texas","Community water system","378","-","Hays","9","2","6"
"TX1330134","OAK RIDGE ESTATES WATER SYSTEM","Region 6","Texas","Community water system","132","-","Kerr","11","2","7"
"TX1260025","SUNDANCE ADDITION","Region 6","Texas","Community water system","759","-","Johnson","26","3","8"
"TX1050028","PLUM CREEK","Region 6","Texas","Community water system","6,570","-","Hays","25","9","5"
"TX1110022","COMANCHE HARBOR & PORT OCALL","Region 6","Texas","Community water system","1,920","-","Hood","23","2","9"
"TX1110036","RANCHO BRAZOS SUBDIVISION","Region 6","Texas","Community water system","294","-","Hood","11","3","7"
"TX2040061","SHEPHERD HILLS ESTATES","Region 6","Texas","Community water system","82","-","San Jacinto","6","1","8"
"TX1700483","SERENITY WOODS SUBDIVISION","Region 6","Texas","Community water system","411","-","Montgomery","13","4","7"
"TX1420002","ENCINAL WSC","Region 6","Texas","Community water system","1,338","-","La Salle","17","4","7"
"TX2330013","TIERRA DEL LAGO","Region 6","Texas","Community water system","81","-","Val Verde","9","14","8"
"TX1880001","AMARILLO MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","196,429","-","Potter","215","199","16"
"TX0100061","HILL COUNTRY MOBILE HOME PARK","Region 6","Texas","Community water system","75","-","Bandera","8","50","6"
"TX2270207","TRAVIS COUNTY WCID 19","Region 6","Texas","Community water system","585","-","Travis","9","7","6"
"TX1330123","KERR VILLA MOBILE HOME PARK","Region 6","Texas","Community water system","120","-","Kerr","9","22","5"
"TX1011828","BENTWOOD ESTATES MHP","Region 6","Texas","Community water system","135","-","Harris","11","43","6"
"TX1450009","CITY OF MARQUEZ","Region 6","Texas","Community water system","531","-","Leon","8","19","6"
"TX1013360","HARRIS COUNTY MUD 387","Region 6","Texas","Community water system","3","-","Harris","31","5","3"
"TX1700065","CAPE MALIBU WSC","Region 6","Texas","Community water system","363","-","Montgomery","11","5","8"
"TX1650003","AIRLINE MOBILE HOME PARK","Region 6","Texas","Community water system","1,750","-","Midland","45","40","10"
"TX1090075","LAKE WHITNEY RV & GOLF","Region 6","Texas","Community water system","624","-","Hill","7","20","3"
"TX0610226","MUSTANG SUD LIGHT RANCH ESTATES","Region 6","Texas","Community water system","90","-","Denton","12","15","6"
"TX1800001","VEGA MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","885","-","Oldham","18","22","9"
"TX0930023","LAKE WINONA SUBDIVISION","Region 6","Texas","Community water system","69","-","Grimes","8","0","1"
"TX0980003","MORSE WSC","Region 6","Texas","Community water system","172","-","Hansford","11","16","10"
"TX1700139","MONTGOMERY COUNTY MUD 36","Region 6","Texas","Community water system","4,496","-","Montgomery","4","8","8"
"TX0180020","CITY OF WALNUT SPRINGS","Region 6","Texas","Community water system","827","-","Bosque","14","2","6"
"TX1460005","AMES MINGLEWOOD WSC","Region 6","Texas","Community water system","1,292","-","Liberty","11","24","7"
"TX1700331","CRYSTAL SPRINGS SUBDIVISION","Region 6","Texas","Community water system","249","-","Montgomery","8","0","7"
"TX0150235","BAVARIAN HILLS","Region 6","Texas","Community water system","177","-","Bexar","13","3","8"
"TX2490053","COYOTE RIDGE ADDITION","Region 6","Texas","Community water system","336","-","Wise","8","2","8"
"TX0200029","HOLIDAY SHORES","Region 6","Texas","Community water system","408","-","Brazoria","11","0","7"
"TX1870088","CHESSWOOD WATER SYSTEM","Region 6","Texas","Community water system","102","-","Polk","8","1","7"
"TX2200079","WESTSIDE RURAL WSC","Region 6","Texas","Community water system","855","-","Tarrant","34","3","8"
"TX1330027","VERDE PARK ESTATES","Region 6","Texas","Community water system","204","-","Kerr","13","4","8"
"TX2280035","HARBOR POINT","Region 6","Texas","Community water system","795","-","Trinity","10","0","7"
"TX1260074","METROPLEX HOMESTEADS WATER SUPPLY","Region 6","Texas","Community water system","3,138","-","Johnson","50","23","8"
"TX1110004","OAK TRAIL SHORES","Region 6","Texas","Community water system","4,101","-","Hood","33","23","15"
"TX1840014","WESTERN LAKE ESTATES","Region 6","Texas","Community water system","1,530","-","Parker","28","0","6"
"TX1070039","LOLLIPOP WATER WORKS","Region 6","Texas","Community water system","219","-","Henderson","12","5","7"
"TX0910038","ROCKY POINT ESTATES","Region 6","Texas","Community water system","333","-","Grayson","16","18","8"
"TX2270161","WINDERMERE COMMUNITY","Region 6","Texas","Community water system","18,777","-","Travis","53","10","5"
"TX0100037","LAKE MEDINA SHORES","Region 6","Texas","Community water system","2,010","-","Bandera","48","5","10"
"TX1260011","CROWLEY 1 ACRE SKY CORP WATER","Region 6","Texas","Community water system","1,668","-","Johnson","32","4","8"
"TX1110005","WESTERN HILLS HARBOR","Region 6","Texas","Community water system","1,101","-","Hood","17","5","7"
"TX1580023","PINE HARBOR SUBDIVISION","Region 6","Texas","Community water system","909","-","Marion","15","8","7"
"TX1300035","PLATTEN CREEK WATER SYSTEM","Region 6","Texas","Community water system","114","-","Kendall","9","4","6"
"TX2200313","BENBROOK HILLS","Region 6","Texas","Community water system","33","-","Tarrant","8","3","7"
"TX1110055","ACTON WATER ROYAL OAKS","Region 6","Texas","Community water system","204","-","Hood","12","0","9"
"TX2120035","PINE TRAIL SHORES","Region 6","Texas","Community water system","753","-","Smith","12","0","7"
"TX0460211","RIM ROCK RANCH","Region 6","Texas","Community water system","978","-","Comal","15","6","7"
"TX1260103","SHADED LANE ESTATES","Region 6","Texas","Community water system","630","-","Johnson","16","66","7"
"TX1330015","WESTWOOD WATER SYSTEM","Region 6","Texas","Community water system","318","-","Kerr","22","6","6"
"TX1070106","CAROLYNN ESTATES","Region 6","Texas","Community water system","2,913","-","Henderson","28","14","17"
"TX1110109","GRANBURY ACRES WATER SYSTEM","Region 6","Texas","Community water system","306","-","Hood","10","0","8"
"TX2120064","LAKEWAY HARBOR SUBDIVISION","Region 6","Texas","Community water system","1,197","-","Smith","12","5","14"
"TX0900001","LEFORS MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","559","-","Gray","14","20","9"
"TX1460146","RIVERWOOD ESTATES","Region 6","Texas","Community water system","585","-","Liberty","8","4","7"
"TX1470015","84 WEST WSC","Region 6","Texas","Community water system","147","-","Limestone","6","4","6"
"TX1700753","EAST MONTGOMERY COUNTY MUD 6","Region 6","Texas","Community water system","567","-","Montgomery","8","1","1"
"TX2190003","TULIA MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","4,950","-","Swisher","43","17","9"
"TX0790383","GOLDENROD ESTATES HOMEOWNERS ASSN","Region 6","Texas","Community water system","85","-","Fort Bend","8","0","0"
"TX2460166","BRUSHY CREEK REGIONAL UTILITY AUTHORITY","Region 6","Texas","Community water system","0","-","Williamson","6","0","0"
"TX2260038","WEST TEXAS BOYS RANCH","Region 6","Texas","Community water system","62","-","Tom Green","12","54","9"
"TX0010001","CITY OF PALESTINE","Region 6","Texas","Community water system","26,457","-","Anderson","24","18","16"
"TX1500003","BUCHANAN LAKE VILLAGE","Region 6","Texas","Community water system","425","-","Llano","16","102","5"
"TX1770002","CITY OF SWEETWATER","Region 6","Texas","Community water system","12,148","-","Nolan","87","7","11"
"TX0390003","CITY OF BYERS","Region 6","Texas","Community water system","496","-","Clay","22","47","6"
"TX0600017","WEST DELTA WSC","Region 6","Texas","Community water system","1,359","-","Delta","23","2","7"
"TX2340005","CITY OF WILLS POINT","Region 6","Texas","Community water system","3,944","-","Van Zandt","13","20","14"
"TX2320004","KNIPPA WSC","Region 6","Texas","Community water system","689","-","Uvalde","10","1","6"
"TX0430057","SEIS LAGOS UTILITY DISTRICT","Region 6","Texas","Community water system","1,392","-","Collin","13","6","8"
"TX0790155","FORT BEND COUNTY MUD 19","Region 6","Texas","Community water system","552","-","Fort Bend","4","1","8"
"TX1010210","HARRIS COUNTY WCID 133","Region 6","Texas","Community water system","5,013","-","Harris","16","1","6"
"TX0680148","GARDENDALE MOBILE HOME PARK","Region 6","Texas","Community water system","50","-","Ector","10","50","5"
"TX2540001","CITY OF CRYSTAL CITY","Region 6","Texas","Community water system","7,100","-","Zavala","27","5","7"
"TX2340013","MARTINS MILL WSC","Region 6","Texas","Community water system","189","-","Van Zandt","9","131","6"
"TX1013160","HARRIS COUNTY MUD 106","Region 6","Texas","Community water system","3,813","-","Harris","19","1","4"
"TX1013403","HARRIS COUNTY MUD 501","Region 6","Texas","Community water system","2,565","-","Harris","6","1","2"
"TX2290037","TYLER COUNTY WSC","Region 6","Texas","Community water system","4,456","-","Tyler","49","6","8"
"TX0270082","VISTA DEL RIO","Region 6","Texas","Community water system","126","-","Burnet","9","2","6"
"TX1420007","GARDENDALE WSC","Region 6","Texas","Community water system","153","-","La Salle","8","35","6"
"TX2320051","FRIO CIELO RANCH ASSOCIATION WATER SYSTE","Region 6","Texas","Community water system","66","-","Uvalde","19","1","5"
"TX0430003","CITY OF CELINA","Region 6","Texas","Community water system","6,028","-","Collin","27","17","8"
"TX0840028","GALVESTON COUNTY WCID 19","Region 6","Texas","Community water system","564","-","Galveston","5","27","8"
"TX2200190","TWIN LAKES WATER","Region 6","Texas","Community water system","81","-","Tarrant","11","145","7"
"TX1700648","WOODLAND OAKS SUBDIVISION","Region 6","Texas","Community water system","3,666","-","Montgomery","22","0","5"
"TX0110045","K & K WATER COMPANY","Region 6","Texas","Community water system","213","-","Bastrop","8","38","7"
"TX2270308","KENNEDY RIDGE WSC","Region 6","Texas","Community water system","759","-","Travis","4","49","6"
"TX2270016","CITY OF ROLLINGWOOD","Region 6","Texas","Community water system","1,752","-","Travis","10","7","6"
"TX1160003","CITY OF COMMERCE","Region 6","Texas","Community water system","8,100","-","Hunt","28","33","18"
"TX2050006","CITY OF SINTON","Region 6","Texas","Community water system","5,657","-","San Patricio","19","14","8"
"TX2140018","CITY OF RIO GRANDE CITY","Region 6","Texas","Community water system","17,613","-","Starr","28","15","16"
"TX2250003","CITY OF WINFIELD","Region 6","Texas","Community water system","524","-","Titus","9","20","6"
"TX1700776","MONTGOMERY COUNTY MUD 88","Region 6","Texas","Community water system","1,524","-","Montgomery","6","12","3"
"TX1011928","REID ROAD MUD 2","Region 6","Texas","Community water system","4,680","-","Harris","20","0","8"
"TX1460006","RAYWOOD WSC","Region 6","Texas","Community water system","1,388","-","Liberty","14","12","7"
"TX2280005","CENTERVILLE WSC","Region 6","Texas","Community water system","1,216","-","Trinity","14","41","6"
"TX0540015","WHITE RIVER MWD","Region 6","Texas","Community water system","620","-","Crosby","51","10","13"
"TX1550026","ELM CREEK WSC","Region 6","Texas","Community water system","4,100","-","McLennan","41","135","6"
"TX2010012","CRYSTAL FARMS WSC","Region 6","Texas","Community water system","1,194","-","Rusk","19","8","6"
"TX2050001","CITY OF GREGORY","Region 6","Texas","Community water system","1,901","-","San Patricio","10","25","8"
"TX1040001","CITY OF HASKELL","Region 6","Texas","Community water system","3,322","-","Haskell","12","40","7"
"TX1011679","FRY ROAD MUD","Region 6","Texas","Community water system","3,816","-","Harris","15","3","8"
"TX1470002","CITY OF GROESBECK","Region 6","Texas","Community water system","4,328","-","Limestone","13","29","9"
"TX0450104","HILLSIDE MOBILE HOME PARK","Region 6","Texas","Community water system","78","-","Colorado","15","8","1"
"TX0200035","CITY OF RICHWOOD","Region 6","Texas","Community water system","5,232","-","Brazoria","21","7","5"
"TX1700101","NEW CANEY MUD","Region 6","Texas","Community water system","11,130","-","Montgomery","31","2","6"
"TX0430034","TOWN OF FAIRVIEW","Region 6","Texas","Community water system","8,800","-","Collin","21","28","9"
"TX0620016","BLUE BONNET YOUTH RANCH","Region 6","Texas","Community water system","32","-","DeWitt","8","23","5"
"TX0490045","SHENANDOAH ESTATES","Region 6","Texas","Community water system","261","-","Cooke","8","49","8"
"TX1210048","CITY OF BROWNDELL","Region 6","Texas","Community water system","265","-","Jasper","9","9","9"
"TX2040040","CAMILLA COVES","Region 6","Texas","Community water system","259","-","San Jacinto","10","3","8"
"TX1290019","MARKOUT WSC","Region 6","Texas","Community water system","2,414","-","Kaufman","11","19","9"
"TX1400006","CITY OF AMHERST","Region 6","Texas","Community water system","721","-","Lamb","18","0","8"
"TX1010896","HARRIS COUNTY MUD 48","Region 6","Texas","Community water system","456","-","Harris","6","1","6"
"TX0610199","HILLTOP ESTATES WSC","Region 6","Texas","Community water system","59","-","Denton","17","71","7"
"TX1460002","CITY OF DAYTON","Region 6","Texas","Community water system","8,652","-","Liberty","23","5","7"
"TX0610113","RED ROCK WSC","Region 6","Texas","Community water system","156","-","Denton","7","47","8"
"TX0360112","LOWER NECHES VALLEY AUTHORITY","Region 6","Texas","Community water system","10","-","Chambers","15","2","9"
"TX0570098","MATTHEW ROAD WSC","Region 6","Texas","Community water system","279","-","Dallas","12","34","6"
"TX1160012","CITY OF WEST TAWAKONI","Region 6","Texas","Community water system","3,720","-","Hunt","13","39","17"
"TX1010386","SAGEMEADOW UTILITY DISTRICT","Region 6","Texas","Community water system","6,978","-","Harris","18","3","8"
"TX0220020","PANTHER JUNCTION PLT","Region 6","Texas","Community water system","200","-","Brewster","13","11","11"
"TX0790023","CITY OF RICHMOND","Region 6","Texas","Community water system","14,328","-","Fort Bend","42","6","7"
"TX1700020","CITY OF MAGNOLIA","Region 6","Texas","Community water system","3,246","-","Montgomery","23","4","8"
"TX0030104","LAKESIDE WATER COMPANY","Region 6","Texas","Community water system","16","-","Angelina","5","301","3"
"TX1550040","CITY OF RIESEL","Region 6","Texas","Community water system","1,009","-","McLennan","20","35","6"
"TX0740005","CITY OF LEONARD","Region 6","Texas","Community water system","1,275","-","Fannin","11","14","9"
"TX1700507","PINEHURST DECKER PRAIRIE WSC","Region 6","Texas","Community water system","1,230","-","Montgomery","10","4","6"
"TX0050003","CITY OF SCOTLAND","Region 6","Texas","Community water system","929","-","Archer","21","8","6"
"TX0050015","CITY OF LAKESIDE CITY","Region 6","Texas","Community water system","1,048","-","Archer","15","1","6"
"TX0840153","GULF COAST WATER AUTHORITY TX CITY","Region 6","Texas","Community water system","0","-","Galveston","18","3","14"
"TX2040033","SAN JACINTO SUD","Region 6","Texas","Community water system","3,561","-","San Jacinto","19","5","8"
"TX0640022","CARRIZO HILL WSC","Region 6","Texas","Community water system","830","-","Dimmit","8","7","9"
"TX1013263","M B MOBILE HOME PARK","Region 6","Texas","Community water system","63","-","Harris","7","8","5"
"TX0480015","MILLERSVIEW-DOOLE WSC","Region 6","Texas","Community water system","3,589","-","Concho","69","145","13"
"TX1130003","CITY OF LOVELADY","Region 6","Texas","Community water system","1,012","-","Houston","16","14","8"
