"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"CA1900961","WINTERHAVEN MOBILE ESTATES","Region 9","California","Community water system","45","-","-","7","10","7"
"CA1900843","CALIFORNIAN MOBILE HOME PARK","Region 9","California","Community water system","372","-","-","8","6","6"
"CA1900520","THE VILLAGE MOBILE HOME PARK","Region 9","California","Community water system","70","-","-","7","10","8"
"CA1900301","SHADOW ACRES MUTUAL WATER COMPANY","Region 9","California","Community water system","432","-","-","14","0","6"
"CA1900146","SUNNYSIDE FARMS MUTUAL WATER COMPANY","Region 9","California","Community water system","326","-","-","17","5","7"
"CA4500303","TUCKER OAKS EAST WATER DISTRICT","Region 9","California","Community water system","97","-","-","3","2","8"
"CA5200550","NEW ORCHARD MOBILE HOME PARK LLC","Region 9","California","Community water system","125","-","-","5","27","1"
"CA5800821","HERITAGE PARK","Region 9","California","Community water system","26","-","-","5","4","4"
"CA5200516","LAZY CORRAL MOBILE HOME PARK","Region 9","California","Community water system","65","-","-","2","21","5"
"CA3100040","SHADY GLEN COMM WATER SYSTEM","Region 9","California","Community water system","200","-","-","4","27","8"
"CA5200548","LASSEN VIEW WATER DISTRICT","Region 9","California","Community water system","75","-","-","2","15","3"
"CA5200571","MOUNTAIN VALLEY APTS & RVP","Region 9","California","Community water system","120","-","-","3","4","0"
"CA2410012","HILMAR COUNTY WATER DISTRICT","Region 9","California","Community water system","4,850","-","-","16","3","10"
"CA4710006","MCCLOUD C.S.D.","Region 9","California","Community water system","1,300","-","-","6","6","13"
"CA3301045","BLYTHE MOBILE HOME ESTATES","Region 9","California","Community water system","30","-","-","3","18","11"
"CA5710006","CITY OF WOODLAND","Region 9","California","Community water system","56,464","WOODLAND","-","59","2","17"
"CA0910015","TAHOE KEYS WATER COMPANY","Region 9","California","Community water system","1,200","-","-","6","6","10"
"CA4900532","SONOMA COUNTY CSA 41-JENNER","Region 9","California","Community water system","344","-","-","3","37","10"
"CA2800625","ST. HELENA HOSPITAL","Region 9","California","Community water system","950","-","-","23","5","6"
"CA2300609","SEAFAIR ROAD AND WATER COMPANY","Region 9","California","Community water system","50","-","-","14","6","4"
"CA5100112","TIERRA BUENA MHP #1","Region 9","California","Community water system","50","-","-","4","18","10"
"CA3010001","CITY OF ANAHEIM","Region 9","California","Community water system","450,000","ANAHEIM","-","144","1","26"
"CA4900549","SONOMA COUNTY CSA 41-FREESTONE","Region 9","California","Community water system","78","-","-","9","33","5"
"CA4900543","SONOMA COUNTY CSA 41-SALMON CREEK","Region 9","California","Community water system","327","-","-","4","11","3"
"CA4910010","SONOMA COUNTY CSA 41-FITCH MOUNTAIN","Region 9","California","Community water system","860","-","-","6","2","1"
"CA1910038","EL MONTE-CITY, WATER DEPT.","Region 9","California","Community water system","23,748","EL MONTE","-","25","9","59"
"CA3610004","WEST VALLEY WATER DISTRICT","Region 9","California","Community water system","74,310","-","-","84","7","13"
"CA4300520","RAINERI MUTUAL WATER COMPANY","Region 9","California","Community water system","132","-","-","3","4","10"
"CA3910011","TRACY, CITY OF","Region 9","California","Community water system","85,296","TRACY","-","56","4","20"
"CA5010014","OAKDALE, CITY OF","Region 9","California","Community water system","21,773","OAKDALE","-","11","9","16"
"CA2610002","JUNE LAKE PUD VILLAGE","Region 9","California","Community water system","240","-","-","5","10","6"
"CA2610004","JUNE LAKE PUD - DOWN CANYON","Region 9","California","Community water system","310","-","-","5","13","6"
"CA3600008","APPLE VALLEY FOOTHILL CWD","Region 9","California","Community water system","693","-","-","7","9","11"
"CA4300615","THOUSAND TRAILS - MORGAN HILL","Region 9","California","Community water system","508","-","-","3","3","4"
"CA3610024","HESPERIA WD","Region 9","California","Community water system","92,177","-","-","55","3","12"
"CA4900599","RANDAL'S RANCHETTE MUTUAL WATER COMPANY","Region 9","California","Community water system","100","-","-","3","11","5"
"CA4700872","MONTE SHASTA M.W.C.","Region 9","California","Community water system","150","-","-","3","2","4"
"CA4700528","SISKIYOU CO. ROLLING HILLS MWC","Region 9","California","Community water system","300","-","-","3","9","4"
"CA4700551","COPCO LAKE MWC","Region 9","California","Community water system","181","-","-","5","29","5"
"CA4900603","RIEBLI MUTUAL WATER COMPANY","Region 9","California","Community water system","100","-","-","7","8","2"
"CA4210007","MONTECITO WATER DIST","Region 9","California","Community water system","13,500","-","-","59","3","31"
"CA2610701","USMC - HOUSING COLEVILLE","Region 9","California","Community water system","325","-","-","12","2","6"
"CA1910087","METROPOLITAN WATER DIST. OF SO. CAL.","Region 9","California","Community water system","0","-","-","75","1","271"
"CA1910049","HUNTINGTON PARK-CITY, WATER DEPT.","Region 9","California","Community water system","17,246","HUNTINGTON PARK","-","24","1","15"
"CA1910155","GSWC - SOUTHWEST","Region 9","California","Community water system","271,566","-","-","93","3","72"
"CA1910223","GSWC-SOUTH SAN GABRIEL","Region 9","California","Community water system","17,046","-","-","33","0","18"
"CA1910212","GSWC-SOUTH ARCADIA","Region 9","California","Community water system","26,277","-","-","34","1","32"
"CA1910142","GSWC-SAN DIMAS","Region 9","California","Community water system","55,123","-","-","63","2","30"
"CA1910024","GSWC - CLAREMONT","Region 9","California","Community water system","37,072","-","-","80","0","46"
"CA2100565","GREEN GULCH FARM","Region 9","California","Community water system","75","-","-","5","4","7"
"CA1500521","BOULDER CANYON WATER ASSOCIATION","Region 9","California","Community water system","28","-","-","3","54","4"
"CA1500436","HUNGRY GULCH WATER SYSTEM","Region 9","California","Community water system","33","-","-","3","56","5"
"CA3410032","FOLSOM STATE PRISON","Region 9","California","Community water system","9,500","-","-","3","1","24"
"CA3110035","WEIMAR WATER COMPANY","Region 9","California","Community water system","900","-","-","3","2","11"
"CA5500040","BLUEBELL VALLEY MWC","Region 9","California","Community water system","252","-","-","6","9","9"
"CA1910085","MAYWOOD MUTUAL WATER CO. #2","Region 9","California","Community water system","7,118","-","-","11","0","13"
"CA4900553","PARK ROYAL MUTUAL WATER COMPANY","Region 9","California","Community water system","75","-","-","4","8","2"
"CA0310019","AWA LA MEL HEIGHTS #3","Region 9","California","Community water system","188","-","-","5","7","14"
"CA3910018","SAN JOAQUIN RIVER CLUB INC","Region 9","California","Community water system","600","-","-","7","8","10"
"CA3910004","LODI, CITY OF","Region 9","California","Community water system","63,715","LODI","-","77","5","14"
"CA1910007","AZUSA LIGHT AND WATER","Region 9","California","Community water system","110,000","-","-","51","1","50"
"CA1710001","CLEARLAKE OAKS COUNTY WATER DISTRICT","Region 9","California","Community water system","2,359","-","-","9","4","20"
"CA1900523","WHITE FENCE FARMS MWC NO.3","Region 9","California","Community water system","749","-","-","8","25","19"
"CA4300909","LICK OBSERVATORY-UCSC","Region 9","California","Community water system","25","-","-","5","3","6"
"CA4500313","SHASTA CO CSA # 8 PALO CEDRO","Region 9","California","Community water system","261","-","-","3","1","9"
"CA4500314","SHASTA CO CSA # 13 ALPINE MEADOWS","Region 9","California","Community water system","42","-","-","3","0","8"
"CA1700702","INNISFREE WATER COMPANY","Region 9","California","Community water system","25","-","-","3","1","3"
"CA4210700","AMERICAN WATER OPS & MAINTENANCE - VAFB","Region 9","California","Community water system","14,971","-","-","32","8","13"
"CA1510001","ARVIN COMMUNITY SERVICES DIST","Region 9","California","Community water system","20,499","-","-","27","119","17"
"CA1410003","LADWP - LONE PINE","Region 9","California","Community water system","0","-","-","3","0","5"
"CA1410510","LADWP - MANZANAR","Region 9","California","Community water system","0","BISHOP","-","3","0","1"
"CA1410002","LADWP - INDEPENDENCE","Region 9","California","Community water system","0","-","-","5","0","6"
"CA3600022","BAKER COMMUNITY SERVICES DISTRICT","Region 9","California","Community water system","1,000","-","-","7","5","20"
"CA5410026","POPLAR COMM SERVICE DIST","Region 9","California","Community water system","2,200","-","-","13","11","6"
"CA2410006","DELHI CWD","Region 9","California","Community water system","7,784","-","-","20","13","14"
"CA1910149","SIGNAL HILL - CITY, WATER DEPT.","Region 9","California","Community water system","11,411","SIGNAL HILL","-","25","5","25"
"CA3710011","JACUMBA COMMUNITY SD","Region 9","California","Community water system","500","-","-","15","6","9"
"CA1600007","COUTURE FARMS","Region 9","California","Community water system","38","-","-","3","19","7"
"CA3301280","GOLDEN ERA PRODUCTIONS","Region 9","California","Community water system","500","-","-","4","37","13"
"CA4810001","CITY OF BENICIA","Region 9","California","Community water system","28,000","BENICIA","-","16","2","26"
"CA0103040","NORRIS CANYON PROPERTY OWNERS ASSN.","Region 9","California","Community water system","100","-","-","8","2","5"
"CA2210924","YOSEMITE WEST WATER SYSTEM","Region 9","California","Community water system","420","-","-","6","13","5"
"CA2210901","MPWD-COULTERVILLE CSA 1","Region 9","California","Community water system","193","-","-","2","9","7"
"CA3110043","MADDEN CREEK WATER COMPANY","Region 9","California","Community water system","300","-","-","2","3","8"
"CA3302079","AIDA AGUIRRE","Region 9","California","Community water system","50","-","-","2","54","8"
"CA3301990","AMEZCUA - GARCIA WATER","Region 9","California","Community water system","316","-","-","2","13","9"
"CA2410009","CITY OF MERCED","Region 9","California","Community water system","80,608","MERCED","-","65","2","10"
"CA1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","Region 9","California","Community water system","56","-","-","5","50","6"
"CA1510018","ROSAMOND CSD","Region 9","California","Community water system","16,618","-","-","26","11","16"
"CA1910199","CALIFORNIA DOMESTIC WATER COMPANY","Region 9","California","Community water system","0","-","-","17","1","22"
"CA1910002","AMARILLO MUTUAL WATER COMPANY","Region 9","California","Community water system","3,134","-","-","5","8","16"
"CA4100510","REDWOOD TERRACE MUTUAL","Region 9","California","Community water system","43","-","-","6","69","42"
"CA3610001","ADELANTO, CITY OF","Region 9","California","Community water system","31,765","ADELANTO","-","41","18","11"
"CA0510017","CCWD - COPPER COVE","Region 9","California","Community water system","7,092","-","-","3","3","18"
"CA0510016","CCWD - EBBETTS PASS","Region 9","California","Community water system","21,397","-","-","5","5","16"
"CA0510006","CCWD - JENNY LIND","Region 9","California","Community water system","13,756","-","-","3","5","18"
"CA0510005","CCWD - WEST POINT","Region 9","California","Community water system","1,588","-","-","8","11","15"
"CA0510019","CCWD - WALLACE","Region 9","California","Community water system","340","-","-","6","3","12"
"CA0510004","CCWD - SHEEP RANCH","Region 9","California","Community water system","134","-","-","3","1","15"
"CA4900723","SHAMROCK MOBILE HOME PARK","Region 9","California","Community water system","188","-","-","3","34","2"
"CA4900585","BENNETT RIDGE MUTUAL WATER COMPANY","Region 9","California","Community water system","200","-","-","3","7","3"
"CA1010053","SHAVER LAKE HEIGHTS MWC","Region 9","California","Community water system","720","-","-","12","17","5"
"CA3710021","SAN DIEGUITO WD","Region 9","California","Community water system","36,750","-","-","2","0","8"
"CA4900721","COLONIAL PARK","Region 9","California","Community water system","320","-","-","6","10","4"
"CA1510012","LAMONT PUBLIC UTILITY DIST","Region 9","California","Community water system","19,057","-","-","39","43","14"
"CA5010009","KEYES COMMUNITY SERVICES DIST.","Region 9","California","Community water system","4,805","-","-","19","50","16"
"CA4900665","RUSSIAN RIVER MUTUAL WATER CO.","Region 9","California","Community water system","84","-","-","3","12","2"
"CA5500053","LEISURE PINES MUTUAL WATER CO","Region 9","California","Community water system","340","-","-","8","5","6"
"CA4900512","HAPPY ACRES MUTUAL BENEFIT WATER SYSTEM","Region 9","California","Community water system","260","-","-","3","6","3"
"CA2810013","BERRYESSA HIGHLANDS","Region 9","California","Community water system","918","-","-","3","8","10"
"CA2800526","BERRYESSA ESTATES (LBRID)","Region 9","California","Community water system","454","-","-","3","35","6"
"CA4900513","MADRONE MUTUAL WATER COMPANY","Region 9","California","Community water system","95","-","-","6","17","4"
"CA3610034","ONTARIO MUNICIPAL UTILITIES COMPANY","Region 9","California","Community water system","167,382","ONTARIO","-","95","1","12"
"CA1010025","CITY OF PARLIER","Region 9","California","Community water system","12,058","PARLIER","-","22","14","12"
"CA2100549","BLUE MOUNTAIN CENTER","Region 9","California","Community water system","35","-","-","6","6","4"
"CA1910048","CASTAIC LAKE WATER AGENCY","Region 9","California","Community water system","0","-","-","16","9","66"
"CA5410513","NPS-ASH MOUNTAIN","Region 9","California","Community water system","30","-","-","6","1","8"
"CA5410503","NPS-WOLVERTON","Region 9","California","Community water system","40","-","-","8","65","9"
"CA3500823","BEST ROAD MWC","Region 9","California","Community water system","133","-","-","8","2","8"
"CA3301937","MESQUITE MUTUAL WATER CO.","Region 9","California","Community water system","25","-","-","2","53","14"
"CA3303003","GALINDO HOUSING FACILITY","Region 9","California","Community water system","50","-","-","2","19","12"
"CA3301717","VALLEY VIEW TRAILER PARK","Region 9","California","Community water system","135","-","-","3","20","13"
"CA3301180","ANZA MUTUAL WATER COMPANY","Region 9","California","Community water system","224","-","-","3","27","11"
"CA3301512","PINYON PINES COUNTY WATER DIST","Region 9","California","Community water system","160","-","-","8","12","10"
"CA4700542","ABRAMS LAKE MOBILE ESTATES","Region 9","California","Community water system","135","-","-","3","17","10"
"CA4700546","CAL ORE TRAIL MOBILE ESTATES","Region 9","California","Community water system","102","-","-","2","9","5"
"CA0400021","ROBINSON'S CORNER MHP","Region 9","California","Community water system","20","-","-","5","4","30"
"CA2300731","CITY OF 10,000 BUDDHAS","Region 9","California","Community water system","200","UKIAH","-","6","12","5"
"CA3500575","SPRINGWOOD ESTATES MWC","Region 9","California","Community water system","50","-","-","3","14","5"
"CA2801020","ESPINOZA WATER SYSTEM","Region 9","California","Community water system","30","-","-","6","25","16"
"CA5010006","CITY OF WATERFORD","Region 9","California","Community water system","8,686","MODESTO","-","13","6","18"
"CA5010026","WATERFORD - HICKMAN","Region 9","California","Community water system","565","MODESTO","-","7","4","16"
"CA1910225","LAS VIRGENES MWD","Region 9","California","Community water system","75,384","-","-","5","3","17"
"CA1910013","BELLFLOWER - SOMERSET MWC","Region 9","California","Community water system","46,000","-","-","58","0","21"
"CA3710016","RAINBOW MUNICIPAL WD","Region 9","California","Community water system","19,611","-","-","15","5","21"
"CA1700609","LAZY S MOBILE RANCH","Region 9","California","Community water system","73","-","-","8","16","22"
"CA3610049","TWENTYNINE PALMS WATER DISTRICT","Region 9","California","Community water system","18,600","-","-","37","70","12"
"CA4900568","VALLEY FORD WATER ASSOCIATION","Region 9","California","Community water system","40","-","-","9","47","4"
"CA5602115","SAVIERS ROAD MUTUAL WATER CO","Region 9","California","Community water system","368","-","-","4","9","6"
"CA4410011","WATSONVILLE, CITY OF","Region 9","California","Community water system","65,739","WATSONVILLE","-","35","1","21"
"CA3301491","ALPINE VILLAGE","Region 9","California","Community water system","198","-","-","9","9","51"
"CA4200807","WOODSTOCK PROPERTY OWNERS ASSN","Region 9","California","Community water system","350","-","-","12","2","6"
"CA0500091","RITE OF PASSAGE/SIERRA RIDGE","Region 9","California","Community water system","150","-","-","11","17","16"
"CA3301018","ANZA PINES MOBILE HOME PARK","Region 9","California","Community water system","150","-","-","4","24","10"
"CA4200721","NAPLES WATER COMPANY","Region 9","California","Community water system","60","-","-","10","2","18"
"CA4200862","MESA HILLS MWC","Region 9","California","Community water system","54","-","-","3","13","8"
"CA4200837","RANCHO YNECITA MWC","Region 9","California","Community water system","126","-","-","9","3","7"
"CA0800555","GASQUET C.S.D.","Region 9","California","Community water system","775","-","-","2","2","15"
"CA4200918","LOS PRIETOS COMPLEX","Region 9","California","Community water system","45","-","-","4","0","8"
"CA0707577","RIVERVIEW WATER ASSOCIATION","Region 9","California","Community water system","230","-","-","5","9","36"
"CA0707569","ANGLERS SUBDIVISION 4","Region 9","California","Community water system","210","-","-","4","7","17"
"CA0707558","HERTZ WATER SYSTEM","Region 9","California","Community water system","35","-","-","2","12","29"
"CA0707602","BEACON WEST","Region 9","California","Community water system","45","-","-","4","25","23"
"CA0707573","DELTA MUTUAL WATER COMPANY","Region 9","California","Community water system","225","-","-","7","4","12"
"CA0707547","KNIGHTSEN COMMUNITY WATER SYSTEM","Region 9","California","Community water system","250","-","-","4","0","10"
"CA0707507","WILLOW PARK MARINA","Region 9","California","Community water system","380","-","-","4","0","12"
"CA5000095","SUNRISE VILLAGE MHP","Region 9","California","Community water system","339","-","-","5","8","18"
"CA5000033","COBLES CORNER","Region 9","California","Community water system","50","-","-","4","38","18"
"CA3301803","CASTRO TRAILER PARK","Region 9","California","Community water system","180","-","-","2","17","12"
"CA4900647","SERENO DEL MAR WATER COMPANY (PUC)","Region 9","California","Community water system","370","-","-","17","13","5"
"CA5200531","RIVER INN MOBILE HOME PARK","Region 9","California","Community water system","80","-","-","2","20","12"
"CA4200572","LAS POSITAS MWC","Region 9","California","Community water system","200","-","-","5","55","7"
"CA0500027","LILI VALLEY WATER CO.","Region 9","California","Community water system","99","-","-","8","15","8"
"CA4200578","PAINTED CAVE MWC","Region 9","California","Community water system","243","-","-","4","15","7"
"CA0300011","SUTTER PINES MHP","Region 9","California","Community water system","40","-","-","6","3","7"
"CA4200848","VISTA HILLS MWC","Region 9","California","Community water system","75","-","-","6","8","6"
"CA3301482","ORTEGA OAKS RV PARK&CAMPGROUND","Region 9","California","Community water system","25","-","-","6","43","5"
"CA3301800","STONEWOOD CANYON ESTATES","Region 9","California","Community water system","40","-","-","3","15","4"
"CA2900531","CREEKSIDE VILLAGE","Region 9","California","Community water system","300","-","-","2","8","4"
"CA3301247","ELMS MOBILE PARK","Region 9","California","Community water system","100","-","-","2","14","10"
"CA4900793","VINEHILL VISTAS MUTUAL WATER COMPANY","Region 9","California","Community water system","60","-","-","4","9","3"
"CA4900558","BELMONT TERRACE MUTUAL WATER COMPANY","Region 9","California","Community water system","264","-","-","5","6","2"
"CA1503226","QUAIL VALLEY WATER DIST-WESTSIDE SYSTEM","Region 9","California","Community water system","139","-","-","5","13","3"
"CA1502724","QUAIL VALLEY WATER DIST-EASTSIDE SYSTEM","Region 9","California","Community water system","92","-","-","3","44","4"
"CA3110047","TALMONT RESORT IMPROVEMENT DISTRICT","Region 9","California","Community water system","300","-","-","4","6","6"
"CA4300525","MELODY WOODS WATER COMPANY","Region 9","California","Community water system","160","-","-","12","9","10"
"CA1510007","FRAZIER PARK PUD","Region 9","California","Community water system","2,691","-","-","16","12","11"
"CA2600501","BIRCHIM COMMUNITY SERVICE DISTRICT","Region 9","California","Community water system","130","-","-","4","31","12"
"CA2600547","CROWLEY LAKE TRAILER PARK","Region 9","California","Community water system","390","-","-","5","28","4"
"CA5800828","COUNTRYSIDE MOBILE HOME PARK","Region 9","California","Community water system","185","-","-","4","3","3"
"CA1900155","WILSONA GARDENS MUTUAL","Region 9","California","Community water system","75","-","-","14","8","7"
"CA1900903","SLEEPY VALLEY WATER COMPANY","Region 9","California","Community water system","100","-","-","16","7","10"
"CA5800827","WHISPERING PINES MOBILE HOME PARK","Region 9","California","Community water system","25","-","-","2","1","3"
"CA1900976","THE OAKS","Region 9","California","Community water system","67","-","-","17","2","7"
"CA3100011","AUBURN VALLEY COMMUNITY SERVICE DIS","Region 9","California","Community water system","290","-","-","13","4","40"
"CA3100041","ALPINE MEADOWS PROPERTY OWNERS ASSO","Region 9","California","Community water system","250","-","-","4","28","7"
"CA5200556","MAYWOOD MOBILE HOME PARK","Region 9","California","Community water system","120","-","-","2","17","6"
"CA5800826","7 LAKES RESORT","Region 9","California","Community water system","60","-","-","2","3","3"
"CA2700586","GABILAN WC","Region 9","California","Community water system","454","-","-","7","24","9"
"CA2702409","EL CAMINO WC INC","Region 9","California","Community water system","90","-","-","2","41","10"
"CA2702148","ASOLEADO MWC","Region 9","California","Community water system","52","-","-","8","21","16"
"CA2701046","CAMPHORA APARTMENTS","Region 9","California","Community water system","126","-","-","2","4","8"
"CA2702073","SAN MIGUEL WS #22","Region 9","California","Community water system","93","-","-","5","5","11"
"CA4300516","ALDERCROFT HEIGHTS COUNTY WATER DISTRICT","Region 9","California","Community water system","338","-","-","8","38","10"
"CA1610007","HOME GARDEN CSD","Region 9","California","Community water system","1,750","-","-","13","68","8"
"CA4310006","CITY OF MORGAN HILL","Region 9","California","Community water system","41,779","MORGAN HILL","-","55","72","34"
"CA4710012","HAPPY CAMP C.S.D.","Region 9","California","Community water system","1,100","-","-","3","3","20"
"CA5304109","BURNT RANCH ESTATES","Region 9","California","Community water system","53","-","-","3","3","11"
"CA1310013","SEELEY CWD","Region 9","California","Community water system","1,730","-","-","4","45","21"
"CA5000005","CROWS LANDING COMM SVC DISTRICT","Region 9","California","Community water system","500","-","-","12","7","10"
"CA2701926","MORO RD WS #09","Region 9","California","Community water system","210","-","-","14","41","9"
"CA2700709","RANCHO BORROMEO MWS","Region 9","California","Community water system","100","-","-","2","14","8"
"CA2701740","BLUFFS WS","Region 9","California","Community water system","172","-","-","4","6","9"
"CA2700799","VISTA DEL TORO WS","Region 9","California","Community water system","87","-","-","3","40","25"
"CA2600714","LOWER SWALL MEADOWS WATER SYSTEM","Region 9","California","Community water system","40","-","-","4","3","5"
"CA2701063","RIVER RD WS #25","Region 9","California","Community water system","65","-","-","4","46","12"
"CA2701503","MESA DEL TORO MWC","Region 9","California","Community water system","90","-","-","5","37","12"
"CA2700634","CHETMOORE ACRES WA","Region 9","California","Community water system","50","-","-","3","15","8"
"CA2701280","NEPENTHE WS","Region 9","California","Community water system","150","-","-","4","30","5"
"CA2700629","MANZANITA HILLS WA","Region 9","California","Community water system","75","-","-","5","13","8"
"CA2700842","BAUMANN RD WS #01","Region 9","California","Community water system","40","-","-","4","17","10"
"CA2701570","LOS CARNEROS MWA","Region 9","California","Community water system","105","-","-","2","9","12"
"CA2701701","BRADLEY-LOCKWOOD RD WS","Region 9","California","Community water system","39","-","-","4","20","10"
"CA5000019","RIVERDALE PARK TRACT CSD","Region 9","California","Community water system","300","-","-","8","12","8"
"CA3900701","CURRIER ESTATES WATER CORP","Region 9","California","Community water system","148","-","-","4","10","51"
"CA3400433","EDGEWATER MOBILE HOME PARK","Region 9","California","Community water system","40","-","-","2","32","26"
"CA0202522","SIERRA PINES MOBILE HOME PARK","Region 9","California","Community water system","70","-","-","2","8","0"
"CA3301588","ROYAL CARRIZO HOA","Region 9","California","Community water system","25","-","-","10","7","8"
"CA2900530","ROUGH & READY MOBILEHOME VILLAGE","Region 9","California","Community water system","200","-","-","4","44","6"
"CA3301380","SAINT ANTHONY TRAILER PARK","Region 9","California","Community water system","300","-","-","7","62","7"
"CA5400544","ALLENSWORTH CSD","Region 9","California","Community water system","400","-","-","5","31","8"
"CA2600620","MOUNTAIN MEADOWS MWC","Region 9","California","Community water system","225","-","-","5","27","16"
"CA3610038","RIALTO, CITY OF","Region 9","California","Community water system","54,453","RIALTO","-","52","3","10"
"CA5400567","TOOLEVILLE MUTUAL NON PROFIT WATER ASSOC","Region 9","California","Community water system","340","-","-","7","44","6"
"CA3610850","CALIFORNIA INSTITUTION FOR MEN","Region 9","California","Community water system","10,667","-","-","15","7","14"
"CA3301267","FISHERMAN'S RETREAT","Region 9","California","Community water system","52","-","-","6","13","13"
"CA3710015","POWAY, CITY OF","Region 9","California","Community water system","145,746","POWAY","-","6","1","43"
"CA3301529","RAMONA WATER COMPANY","Region 9","California","Community water system","250","-","-","11","70","11"
"CA3301682","TRAILS END MUTUAL WATER COMPANY","Region 9","California","Community water system","49","-","-","2","31","7"
"CA4200827","SANTA YNEZ ROBLAR MHP","Region 9","California","Community water system","45","-","-","4","8","6"
"CA4200804","WALKING M RANCHES ASSN.","Region 9","California","Community water system","54","-","-","6","1","7"
"CA0300019","FIDDLETOWN COMMUNITY SERVICE","Region 9","California","Community water system","100","-","-","4","14","4"
"CA3302093","COUNTY WATER OF RIVERSIDE","Region 9","California","Community water system","420","-","-","2","25","14"
"CA0500019","MINERAL MOUNTAIN MUTUAL WATER","Region 9","California","Community water system","125","-","-","15","13","7"
"CA4200822","SANTA RITA WATER CO","Region 9","California","Community water system","66","-","-","6","3","7"
"CA4200556","FOSTER ROAD MWC","Region 9","California","Community water system","150","-","-","4","10","8"
"CA4200580","SAN MARCOS MWC","Region 9","California","Community water system","120","-","-","6","6","10"
"CA5000067","TULLY MOBILE ESTATES","Region 9","California","Community water system","40","-","-","6","2","19"
"CA0707575","FRANKS MARINA","Region 9","California","Community water system","185","-","-","3","5","24"
"CA0707589","BELLA VISTA WATER SYS","Region 9","California","Community water system","93","-","-","2","2","20"
"CA5000008","KNIGHTS FERRY COMM. SVC. DIST.","Region 9","California","Community water system","85","-","-","5","27","18"
"CA5000080","COUNTRY WESTERN MOBILE HOME PARK","Region 9","California","Community water system","90","-","-","9","33","15"
"CA5000066","MODESTO MOBILE HOME PARK","Region 9","California","Community water system","300","-","-","8","3","21"
"CA5000049","LONE PINE MHP","Region 9","California","Community water system","64","-","-","3","8","13"
"CA1900767","GOLDEN VALLEY MUNICIPAL WATER DISTRICT","Region 9","California","Community water system","1,140","-","-","19","2","10"
"CA5200007","HOWELL'S LAKESIDE WATER CO.","Region 9","California","Community water system","75","-","-","4","11","1"
"CA1900154","TIERRA BONITA MUTUAL WATER","Region 9","California","Community water system","75","-","-","9","3","7"
"CA1900794","ANTELOPE PARK MUTUAL WATER COMPANY","Region 9","California","Community water system","445","-","-","21","5","7"
"CA5200539","FRIENDLY ACRES MHP","Region 9","California","Community water system","75","-","-","2","8","6"
"CA3100038","HEATHER GLEN COMMUNITY SERVICE DIST","Region 9","California","Community water system","250","-","-","4","27","9"
"CA5800850","REBEL RIDGE VILLAGE","Region 9","California","Community water system","60","-","-","3","5","3"
"CA2900548","SIERRA ESTATES MUTUAL WATER COMPANY","Region 9","California","Community water system","100","-","-","6","16","5"
"CA1600507","HARDWICK WATER GROUP","Region 9","California","Community water system","40","-","-","4","19","5"
"CA1600293","CHAMPIONS- SAMUEL'S HOUSE","Region 9","California","Community water system","49","-","-","6","3","3"
"CA4200870","CASMALIA COMM. SERVICE DIST.","Region 9","California","Community water system","234","-","-","1","7","9"
"CA3301046","BOE DEL HEIGHTS MUTUAL WATER","Region 9","California","Community water system","325","-","-","3","22","12"
"CA0707594","CASA MEDANOS WATER SYSTEM","Region 9","California","Community water system","45","-","-","4","9","10"
"CA5000054","MORNINGSIDE MOBILEHOME PARK","Region 9","California","Community water system","67","-","-","5","6","12"
"CA5000313","BUEHNER WATER SYSTEM","Region 9","California","Community water system","150","-","-","8","15","11"
"CA5000297","BUEHNER HOUSES","Region 9","California","Community water system","25","-","-","6","18","9"
"CA5000271","BUEHNER WATER SYSTEM - WEBER COMPLEX","Region 9","California","Community water system","100","-","-","4","21","8"
"CA0707545","ORWOOD RESORT","Region 9","California","Community water system","350","-","-","3","4","23"
"CA5000072","MULBERRY MHP","Region 9","California","Community water system","49","-","-","3","9","9"
"CA5000058","FISHERMAN'S BEND MHP","Region 9","California","Community water system","80","-","-","4","8","14"
"CA5000579","FOSTER FARMS #5","Region 9","California","Community water system","26","-","-","3","1","3"
"CA4300517","CHEMEKETA PARK MUTUAL WATER COMPANY","Region 9","California","Community water system","346","-","-","6","44","13"
"CA0707608","MARINA MOBILE MANOR","Region 9","California","Community water system","75","-","-","3","11","23"
"CA2600699","CHALFANT VALLEY WEST M.W.C.","Region 9","California","Community water system","55","-","-","3","0","1"
"CA0707553","RIVERVIEW MOBILE HOMES","Region 9","California","Community water system","216","-","-","2","5","31"
"CA5000086","COUNTRYSIDE MHP","Region 9","California","Community water system","60","-","-","2","38","10"
"CA5000263","OASIS INVESTMENTS","Region 9","California","Community water system","75","-","-","4","10","17"
"CA0707572","BETHEL ISLAND MUTUAL WATER CO","Region 9","California","Community water system","149","-","-","3","5","13"
"CA2600532","LUNDY MUTUAL WATER COMPANY","Region 9","California","Community water system","70","-","-","2","22","7"
"CA5000389","MONTEREY PARK TRACT CSD","Region 9","California","Community water system","186","-","-","3","56","13"
"CA5000218","COUNTRY VILLA APTS","Region 9","California","Community water system","30","-","-","7","47","14"
